category_id,views,likes,comments,duration_sec,subscriber_count
28,600563,14815,477,1127.0,26900000.0
22,1199811,34314,879,489.0,7340000.0
19,2062282,41360,1539,1196.0,11800000.0
24,708977,11598,1632,913.0,11900000.0
17,357675,3837,288,586.0,126000.0
24,16592261,486720,39272,895.0,10600000.0
26,9686849,249043,4876,689.0,25900000.0
20,347989,4836,974,1103.0,1350000.0
28,321668,15221,890,381.0,1750000.0
20,2884122,21439,936,905.0,3520000.0
10,1944228,53474,3767,1338.0,1840000.0
17,792830,5130,586,572.0,888000.0
27,431919,22310,1351,1161.0,4780000.0
24,514615,9532,545,791.0,9370000.0
15,401098,4142,189,2991.0,1870000.0
22,1008496,19558,405,331.0,2440000.0
24,5328215,170105,12881,977.0,6980000.0
24,4884412,126582,2999,718.0,2260000.0
25,419360,15319,3408,1318.0,3300000.0
1,188449507,378894,0,748.0,48700000.0
29,586506,5859,217,1086.0,43900000.0
20,1470289,54776,1153,888.0,3640000.0
20,25220517,278784,28973,628.0,23300000.0
23,11446376,938422,67364,579.0,110000000.0
27,7708193,318802,12669,483.0,6610000.0
29,2519004,40428,1785,1661.0,3750000.0
20,1445655,34598,1756,657.0,77100.0
24,3652043,15435,5101,1303.0,3400000.0
22,180254,5870,1079,570.0,1060000.0
25,1261018,19499,0,1379.0,6450000.0
23,12955861,376511,12108,434.0,33100000.0
25,379224,5031,703,948.0,4080000.0
26,3324610,51120,991,1042.0,833000.0
25,53478,320,412,270.0,1170000.0
17,8164641,107813,1660,358.0,4020000.0
28,1805637,84506,3752,672.0,2970000.0
26,2492267,27174,863,1345.0,256000.0
17,2850912,47453,442,358.0,1310000.0
22,1847663,21146,2008,597.0,1760000.0
22,989694,15610,1000,571.0,1890000.0
27,1804474,1077,0,253.0,2290000.0
23,1645930,36469,3388,472.0,13300000.0
10,43906,1291,139,267.0,307000000.0
24,441472,18632,554,576.0,1430000.0
20,15395332,218786,10089,1015.0,48800000.0
19,2145410,32043,1866,458.0,5160000.0
24,53422888,29988,0,1257.0,80900000.0
15,400277,10972,847,1079.0,1130000.0
2,1170601,9572,716,449.0,9420000.0
27,7603151,110281,9834,14545.0,983000.0
22,535593,11631,132,250.0,1170.0
25,193051,2790,318,361.0,11600000.0
26,275472,8822,589,3733.0,841000.0
25,6151946,95308,0,569.0,5040000.0
22,22149864,316356,19097,836.0,20900000.0
20,52726033,470184,37397,1073.0,25000000.0
24,1007,19,0,37.0,66200000.0
15,31551,1549,192,1852.0,1070000.0
24,1060586,10060,3328,1174.0,3510000.0
22,9077,1274,181,492.0,865000.0
27,3830976,75768,7070,426.0,7880000.0
26,1193989,20402,3297,303.0,2300000.0
26,3321751,179311,5297,490.0,2680000.0
23,6552883,86900,2901,269.0,2840000.0
26,552368,18028,1565,1096.0,984000.0
28,1934376,53072,5527,1193.0,16600000.0
1,4181872,9665,0,379.0,5060000.0
22,281620,36272,731,652.0,341.0
28,223455,13220,696,740.0,2390000.0
20,1756775,47077,10278,947.0,13900000.0
20,1820605,52402,1623,1195.0,2400000.0
29,1078083,21646,1363,1696.0,3750000.0
15,3626116,17387,1208,272.0,14200000.0
22,5981741,57298,2601,648.0,1200000.0
27,5256431,109673,9692,1280.0,1770000.0
27,4363226,47690,2439,5976.0,1430000.0
25,978538,11276,1194,503.0,3240000.0
24,27839007,578142,25524,602.0,23300000.0
25,194066,2804,1138,530.0,1790000.0
27,817309,3354,0,287.0,1500000.0
20,29532625,352150,15178,1188.0,24300000.0
22,6420432,146317,3149,700.0,2200000.0
24,996518,15084,3070,1273.0,15500000.0
10,558396,63096,1921,137.0,79000000.0
1,7448872,233764,12733,762.0,13400000.0
19,610381,9542,523,991.0,71400.0
24,10507351,243570,9804,647.0,21800000.0
25,411028,8513,2118,561.0,14600000.0
23,1114548,34210,1231,701.0,21700000.0
20,16773835,753971,28470,968.0,15000000.0
22,11264393,271473,5683,1012.0,29700000.0
20,19375696,868800,77299,334.0,33200000.0
22,4870024,140969,14428,537.0,10200000.0
20,1851308,31045,5787,532.0,1090000.0
23,1197769,36839,2519,584.0,5180000.0
17,19934,1271,281,1545.0,132000.0
26,4128464,80911,4050,502.0,44700000.0
17,1251696,7864,869,1800.0,222000.0
24,933321,16825,2082,372.0,10400000.0
26,152601155,653784,15399,614.0,10100000.0
23,291599,28474,2153,816.0,976000.0
29,510990,13554,349,1022.0,43900000.0
22,57244809,807920,40492,293.0,2150000.0
24,30756802,84736,1051,602.0,2070000.0
20,19692904,347831,19438,658.0,23300000.0
10,2446588,33796,1720,1366.0,12100000.0
28,3119323,113678,1167,470.0,1030000.0
28,147048,1137,43,244.0,82600.0
27,2123002,73264,5811,943.0,1110000.0
17,436454,22901,1047,110.0,21800000.0
29,1081090,12820,596,1286.0,43900000.0
27,1936838,16410,2507,1706.0,6290000.0
20,9070114,246511,9516,1157.0,19600000.0
20,81098,2344,87,1066.0,8820.0
22,112087,2729,220,10485.0,57900.0
24,1675760,21112,1256,837.0,5540000.0
26,14580038,170346,4244,585.0,8570000.0
29,367246,5076,202,1631.0,189000.0
22,10604242,176400,44411,1880.0,4520000.0
22,473375,14447,728,417.0,7340000.0
26,11285485,301082,9404,607.0,21300000.0
27,163591,7958,414,836.0,1290000.0
24,74711547,472422,0,1031.0,21200000.0
28,460152,6491,395,720.0,26900000.0
15,171604,1337,35,1257.0,186000.0
25,517535,9630,2593,731.0,14600000.0
20,544370,22924,4238,1043.0,502000.0
22,3156567,205378,11241,958.0,5550000.0
1,18042472,26374,0,443.0,6090000.0
28,1653109,51508,3109,1503.0,1060000.0
10,864334,24119,2123,717.0,952000.0
26,2671509,48350,2223,1753.0,336000.0
19,410210,3952,640,2815.0,738000.0
26,3924304,75158,17442,639.0,3700000.0
15,142746,491,82,1252.0,51400.0
1,31364298,559316,29201,393.0,10500000.0
17,563382,254,28,1522.0,5140000.0
27,91775,5649,459,892.0,4690000.0
17,644194,8192,909,989.0,104000.0
24,1161946,22635,3182,4343.0,2130000.0
28,92457,2671,330,926.0,518000.0
28,23214,481,31,3037.0,91400.0
20,30090755,39387,965,711.0,15400000.0
26,2520155,99764,3306,1701.0,1340000.0
25,529394,23339,3316,942.0,2840000.0
25,13898100,204591,5525,492.0,3240000.0
20,280161,2218,249,507.0,88700.0
19,45062,2479,294,2028.0,921000.0
22,1726022,58866,3846,678.0,7290.0
27,1190079,37416,2172,1196.0,4640000.0
28,1026823,26483,1154,421.0,1210000.0
22,214852,2267,154,424.0,2840.0
27,873095,24218,3783,488.0,2300000.0
28,5432163,110169,5256,585.0,16600000.0
25,4628393,113236,2748,365.0,1990000.0
27,6485369,66119,3448,3210.0,6050000.0
24,251555,4766,27,942.0,2750000.0
26,1218137,8275,774,282.0,3110000.0
23,9226970,351201,47324,1021.0,7150000.0
24,233079,475,0,602.0,4020000.0
10,12260706,66054,2230,354.0,245000.0
27,1817051,31124,678,2739.0,6050000.0
25,25077,362,73,1479.0,3020000.0
26,2044482,20200,225,325.0,2130000.0
20,254392,11810,229,610.0,2740000.0
22,3659268,13125,199,512.0,2400000.0
26,6253757,209280,4454,596.0,2720000.0
22,106731,2109,81,2097.0,42400.0
22,1008667,42180,432,595.0,1980000.0
22,4749955,52237,3582,757.0,793000.0
22,4908773,182801,10051,853.0,2370000.0
26,4486691,61215,3209,340.0,429000.0
20,5397952,159980,8440,660.0,5870000.0
28,3502883,67790,5462,1048.0,5120000.0
20,1613751,53123,3201,708.0,6630000.0
28,1935181,27891,1743,545.0,7090000.0
1,219400,454,0,884.0,607000.0
24,857723,42126,5263,777.0,6610000.0
24,989109,2746,0,616.0,40200000.0
25,13471110,145754,24461,446.0,12700000.0
28,1829393,21044,1497,826.0,7090000.0
2,137704205,371869,0,367.0,11900000.0
15,500203,25574,1250,1499.0,476000.0
24,2676672,107765,3425,999.0,6980000.0
20,1490335,61851,1680,988.0,3640000.0
24,13667,1131,184,3178.0,945000.0
17,340974,4003,124,9675.0,2940000.0
20,341466,7189,176,1201.0,497000.0
19,272442,6627,204,371.0,26900.0
15,487759,5090,360,1577.0,373000.0
17,750115,18746,1618,304.0,111000000.0
27,363337,44255,6120,7043.0,1090000.0
22,47869,313,49,997.0,2250.0
1,7211025,120456,4983,495.0,2710000.0
22,130066,5398,293,1238.0,850000.0
27,1012284,25753,327,401.0,86400.0
29,189066,2062,76,281.0,12100.0
17,3544613,59957,1664,974.0,83600.0
26,3097898,21180,27,2011.0,6580000.0
24,9632298,199416,4984,967.0,10400000.0
27,105024,1920,100,1066.0,209000.0
24,32314962,778302,32827,972.0,21800000.0
24,48540,575,35,625.0,307000.0
20,849094,8877,1304,967.0,6950000.0
26,20860929,200637,6727,335.0,202000.0
24,921380,73015,7075,832.0,6610000.0
22,319113,4141,353,1962.0,9880000.0
27,8223661,177542,2846,536.0,2990000.0
20,129926,1358,108,763.0,442000.0
15,1686033,19806,684,1516.0,1250000.0
28,2180154,57934,1486,2008.0,1600000.0
28,2359402,84625,3196,590.0,2240000.0
2,6392861,74155,5395,1142.0,2480000.0
27,29872,2766,386,838.0,173000.0
20,77806094,410135,34257,1475.0,25000000.0
22,564257,11182,203,293.0,917000.0
24,3794813,29662,1080,617.0,15100000.0
27,4835974,40965,2498,915.0,16800000.0
23,18956599,577540,66175,761.0,7150000.0
20,1327713,46541,2903,745.0,2010000.0
24,12123034,139255,3171,1824.0,2120000.0
20,390583,2316,252,262.0,16600000.0
24,2252642,42349,4884,1046.0,13200000.0
28,509094,5735,494,1140.0,265000.0
25,490519,5351,968,3120.0,3380000.0
17,399997,6212,375,562.0,3490000.0
17,46104,2091,333,1838.0,661000.0
22,10277441,50025,702,850.0,2400000.0
1,12562700,40915,0,620.0,42400000.0
23,15366631,477658,7777,270.0,33200000.0
19,2160073,9824,366,1719.0,1510000.0
27,910273,31182,1241,3985.0,7300000.0
24,24397959,336840,16488,553.0,35100000.0
1,6081859,100791,9714,444.0,24700000.0
15,3635347,34248,3216,244.0,14200000.0
27,4406914,137486,4601,694.0,4640000.0
24,1026528,82702,2897,653.0,2560000.0
20,1283292,48260,1041,869.0,2400000.0
27,462875,17290,756,6863.0,699000.0
23,7148250,107629,1612,381.0,33100000.0
26,5385051,259951,2826,1179.0,1720000.0
22,294391,8306,1120,976.0,319000.0
27,420710,9688,207,822.0,42100.0
20,8014703,59800,903,483.0,262000.0
27,1459479,66305,752,780.0,240000.0
25,5298365,36797,4646,462.0,19200000.0
20,26753325,1203247,143898,1013.0,33200000.0
1,3291228,64930,990,516.0,45900.0
20,8964086,209399,3294,689.0,10200000.0
25,1516614,28175,3883,2963.0,4090000.0
27,1170799,18723,368,633.0,16800000.0
20,3311469,23572,1135,1851.0,375000.0
17,2565957,19852,1341,420.0,24500000.0
27,884889,34528,3944,737.0,5130000.0
20,1916142,80062,4947,973.0,2010000.0
24,285194,7184,252,1783.0,280000.0
24,7181242,192406,3494,894.0,7960000.0
23,7130524,168702,3999,290.0,7220000.0
28,988564,47409,1395,440.0,4060000.0
26,40544574,280637,9056,226.0,71700000.0
2,4321511,94127,4015,1924.0,3920000.0
1,64321,1001,49,406.0,665000.0
22,4460563,128242,9059,1455.0,4510000.0
27,102911,3165,131,1113.0,126000.0
20,3980873,76284,1922,554.0,5650000.0
24,188158,2757,31,1929.0,5050000.0
19,4780373,33737,994,3302.0,1990000.0
1,23725586,492146,41704,438.0,14900000.0
1,7417114,99522,4989,893.0,4260000.0
24,6365121,83585,4543,1317.0,40800000.0
22,782,2,0,436.0,492.0
22,3596769,185890,8684,1093.0,5520000.0
10,2429138,82610,1511,553.0,3060000.0
20,5049517,115234,8020,1093.0,2010000.0
10,1035229,26087,422,605.0,1200000.0
27,4652803,91652,3664,589.0,4860000.0
27,8481821,265456,10084,275.0,6890000.0
1,3529122,25528,1380,297.0,1230000.0
15,190608,701,41,40005.0,2030000.0
20,4432743,221193,13715,1074.0,15000000.0
17,1914005,30350,3429,1270.0,222000.0
27,4526723,144041,2891,524.0,6610000.0
20,8169961,152746,5427,634.0,16900000.0
27,5529218,131364,11166,840.0,7880000.0
20,2834616,93034,4971,993.0,2010000.0
22,43420,394,9,26280.0,102000.0
20,631293,25440,2449,800.0,61500.0
22,413776,3461,76,487.0,645000.0
24,41475,1594,50,1093.0,157000.0
29,386322,15434,8075,4041.0,2410000.0
17,1799060,6260,159,266.0,15400000.0
20,82122337,2746607,43352,697.0,52200000.0
20,31634310,159891,2350,625.0,532000.0
28,837018,35032,1271,469.0,1750000.0
26,5413515,173936,13782,306.0,9770000.0
25,1660213,76080,10854,1083.0,6610000.0
24,22974689,259858,10040,701.0,35100000.0
15,180589,5041,434,700.0,257000.0
17,19451431,175678,3730,728.0,10600000.0
26,2672977,9266,147,392.0,507000.0
20,42957,475,161,741.0,19100.0
28,1793519,33371,1877,667.0,3140000.0
20,13789873,226560,15480,14305.0,2690000.0
28,10420,49,3,444.0,3360.0
23,5458487,80848,6299,708.0,21700000.0
2,2527548,33855,2726,1310.0,10700000.0
27,1310380,9596,2260,3071.0,5780000.0
27,1539319,13338,0,60.0,97900000.0
24,1383342,7520,267,1035.0,38600.0
27,1872054,47441,822,687.0,6480000.0
26,963042,18548,2715,2399.0,320000.0
17,4589302,63693,7008,786.0,23900000.0
28,189876,5975,753,838.0,7090000.0
17,2994501,21330,1012,263.0,154000.0
17,21374022,315658,7585,701.0,61700000.0
28,827270,18345,1833,1026.0,2230000.0
22,836178,24237,1940,549.0,8580.0
10,258770,3586,246,343.0,463000.0
20,14003334,256747,30719,971.0,19600000.0
27,3024883,69603,2727,502.0,22200000.0
24,297751,542,0,608.0,4020000.0
22,74884,382,10,7795.0,58100.0
22,290637,19333,678,658.0,111000.0
27,2887626,66253,2984,1268.0,2330000.0
28,6019386,182275,7259,562.0,22000000.0
27,2035827,62365,1811,637.0,4640000.0
24,3295326,103351,660,518.0,5820000.0
24,2651545,114192,9437,990.0,6980000.0
20,56183711,884942,42643,633.0,23300000.0
27,2069366,48371,1349,2333.0,176000.0
23,5891250,245133,5974,1017.0,7150000.0
23,1416300,83722,3150,319.0,1830000.0
20,1366100,33026,1616,763.0,2010000.0
27,47847,123,8,610.0,28500.0
2,5023623,33698,3495,482.0,9430000.0
17,15573,582,210,2958.0,1750000.0
27,2336556,62454,1014,1255.0,359000.0
28,1440342,70596,2628,692.0,1100000.0
26,3531644,100816,4612,687.0,2620000.0
28,42334007,666011,15018,302.0,15400000.0
28,5858863,108125,4426,838.0,15400000.0
23,2062833,90771,5040,1293.0,7900000.0
24,517025,11040,201,363.0,2440000.0
29,580100,10586,980,3518.0,502000.0
20,404167,8363,2574,1185.0,2490000.0
23,479705,16420,314,355.0,12400000.0
20,4509219,51997,10846,1914.0,8530000.0
24,29309770,84346,6545,497.0,8590000.0
24,23349203,0,9192,493.0,44700000.0
20,2383356,77074,3998,771.0,2400000.0
20,18595624,506224,52011,725.0,23300000.0
27,1206775,39506,4429,1136.0,3830000.0
1,5797495,47459,2961,2925.0,2080000.0
28,819461,41263,1817,1724.0,2430000.0
28,281033,5525,932,349.0,747000.0
24,5945947,245259,5962,751.0,2560000.0
25,1180804,25967,5095,719.0,2370000.0
27,7804023,123083,17868,497.0,7880000.0
26,15953313,238891,5669,658.0,25900000.0
24,9666978,410261,81123,1023.0,23600000.0
22,6557985,155064,6502,738.0,10200000.0
26,7977607,44656,2554,750.0,48100.0
27,20697641,524844,17456,601.0,3570000.0
29,1712875,35348,1418,2284.0,1450000.0
25,45229,1180,222,1784.0,760000.0
22,5414619,108169,11127,613.0,12600000.0
15,4011157,8669,528,489.0,1460000.0
22,23223910,271134,10406,1065.0,26300000.0
26,2791292,42412,1669,1328.0,1260000.0
28,3601586,85259,4208,453.0,3690000.0
26,3660676,94317,2894,1017.0,14200000.0
17,488296,8549,667,583.0,454000.0
26,84978,1826,510,386.0,2300000.0
27,5325998,45317,1780,1255.0,1040000.0
19,6619812,91399,6696,378.0,7710000.0
10,4897489,46280,667,285.0,2260000.0
24,31854920,118262,0,610.0,24200000.0
20,2792448,35784,2935,439.0,5650000.0
24,5273361,164555,6153,1034.0,2220000.0
22,906815,21488,975,2507.0,111000.0
15,122653,2228,165,554.0,236000.0
15,1558108,48808,3027,938.0,2560000.0
23,215446,10660,1455,1045.0,66400.0
29,214994,18405,3695,389.0,455000.0
17,7530270,78440,2909,556.0,2370000.0
20,610229,23013,4565,781.0,1230000.0
20,110977,4805,125,849.0,626000.0
26,3729940,0,2263,523.0,8740000.0
15,474834,12809,716,2607.0,62400.0
20,584673,15657,2081,911.0,11100000.0
17,2879990,31769,2643,984.0,15700000.0
20,2565432,4146,172,493.0,21900.0
23,313954,4152,190,254.0,5190000.0
24,76473435,922374,20998,320.0,1650000.0
22,1637752,26090,1394,2018.0,606000.0
28,4594491,97552,4621,703.0,15400000.0
19,228581,1203,2534,241.0,2500000.0
24,353954,19124,13949,713.0,62100.0
24,967390,5640,0,2001.0,13500000.0
26,30381,1445,121,1417.0,6020.0
20,1140360,35299,2321,1117.0,7350000.0
15,38228305,6597,251,408.0,1310000.0
24,36978,1583,79,1686.0,344000.0
1,6391706,8040,0,1181.0,5600000.0
24,562259,971,0,1316.0,80900000.0
27,5795637,143528,4039,451.0,6610000.0
10,154171170,2205474,197261,215.0,62700000.0
23,26945055,1550217,36144,699.0,25000000.0
28,662540,11757,218,3006.0,1060000.0
26,303667,6700,472,349.0,3900000.0
26,2209872,41480,1068,1222.0,6120000.0
23,10481032,98753,659,1064.0,18400000.0
28,7093575,277682,11596,1137.0,22000000.0
28,611990,22407,2270,686.0,1210000.0
15,408473,1344,81,1361.0,86900.0
15,40606,382,0,1574.0,11000.0
27,2552749,81803,1896,640.0,2990000.0
28,6037020,222997,12241,1047.0,16600000.0
10,3354031,58600,3394,41958.0,886000.0
24,12358324,163990,5599,2305.0,17500000.0
26,518908,12888,840,848.0,6120000.0
26,1515787,29688,2904,460.0,1170000.0
25,1590692,21924,7133,1077.0,2390000.0
19,17346,1844,755,804.0,98700.0
20,28872286,424642,25607,931.0,2580000.0
29,507653,4403,887,832.0,43900000.0
22,11408328,222081,10592,1192.0,5370000.0
10,23168579,172991,2289,199.0,62700000.0
26,46394,1818,119,2271.0,503000.0
22,38450,355,22,651.0,347000.0
1,34168332,682015,31714,487.0,2430000.0
20,19365227,505689,19153,948.0,19600000.0
19,5060338,24929,4026,4770.0,15200000.0
23,29913766,778225,51930,413.0,5530000.0
17,5025705,48168,3243,1778.0,1340000.0
20,9334615,266775,31188,1133.0,19600000.0
24,3038224,110120,4475,265.0,2520000.0
23,6215793,67588,4775,1751.0,13300000.0
28,1592613,57827,1092,776.0,4060000.0
19,1811261,25955,598,632.0,357000.0
24,1136741,31533,7044,942.0,3560000.0
24,4092852,22171,253,879.0,19500.0
23,2283140,21776,290,3882.0,18500000.0
22,2589984,45980,2501,858.0,27000000.0
1,35631275,731918,85559,533.0,14900000.0
20,15263742,386342,16664,1577.0,48800000.0
19,744336,5495,191,642.0,322000.0
10,1184765579,6047677,173974,267.0,307000000.0
22,1904080,26695,1165,640.0,3390000.0
25,342672,5318,281,558.0,1420000.0
28,1149331,16601,844,1866.0,516000.0
27,935143,53516,2753,713.0,3390000.0
20,1065583,47743,1052,1067.0,6750000.0
25,3442777,26464,2385,1220.0,2630000.0
28,2400483,49346,3318,1122.0,1050000.0
27,845458,38164,2218,965.0,2930000.0
20,557457,7539,259,639.0,474000.0
17,1417532,14572,1134,1577.0,2890000.0
27,73515147,269452,0,830.0,53900000.0
29,1662434,28539,1845,2817.0,297000.0
15,817741,7348,518,2734.0,1870000.0
20,18691874,395052,21123,741.0,23300000.0
24,18079573,321093,9790,275.0,21700000.0
17,3425892,32387,4186,1008.0,15700000.0
22,1883055,20109,973,1096.0,181000.0
26,24654429,580374,12799,436.0,14200000.0
28,526767,7909,91,590.0,752000.0
1,3455668,10329,656,11260.0,8420000.0
27,2770623,93807,4063,240.0,6610000.0
27,522425,22233,1619,845.0,163000.0
1,5144585,81477,5121,284.0,779000.0
20,391904,4865,492,855.0,4490000.0
25,7099221,51660,3285,889.0,10300000.0
27,5286086,94886,9268,376.0,7880000.0
26,845469,11825,781,1012.0,338000.0
28,1981682,78626,3992,695.0,16700000.0
27,95901,1219,0,538.0,32600.0
24,21280632,128619,0,358.0,16700000.0
23,948313,31948,931,257.0,2870000.0
23,29945141,1384089,127049,1277.0,6450000.0
27,6000013,187076,5283,457.0,6610000.0
23,2411885,109665,3608,295.0,1830000.0
20,19833796,30528,1657,1136.0,4620000.0
20,3660078,122366,7379,1106.0,2010000.0
22,154444,3767,86,624.0,324000.0
28,1709035,63331,10359,1041.0,5120000.0
26,4224842,39345,2370,3884.0,3990000.0
17,1198481,30994,1157,1137.0,7980000.0
25,691498,23433,4894,2185.0,3260000.0
28,2407093,129405,2254,579.0,4060000.0
1,8068591,35568,0,311.0,2890000.0
15,576078,16741,1666,1658.0,882000.0
25,1004811,16165,3407,262.0,14600000.0
28,478879,24744,1392,481.0,1210000.0
27,190181,1664,0,383.0,8240.0
22,419600,12141,343,351.0,42900.0
28,1223990,46121,513,511.0,4060000.0
28,403877,318,2,397.0,2120.0
24,8832653,38589,8895,577.0,9430000.0
23,2840913,22717,456,1081.0,240000.0
26,2694027,89400,3289,564.0,10400000.0
27,3810764,64515,4651,1077.0,7880000.0
24,3619865,90023,388,575.0,5820000.0
27,347601,12588,1368,933.0,2300000.0
24,14678,771,36,1958.0,14900.0
26,1178480,54026,1001,271.0,454000.0
22,2456590,183906,5238,858.0,7820000.0
17,308536,5866,291,948.0,1060000.0
25,451398,9618,1577,475.0,14600000.0
27,1310043,56038,10246,1035.0,3830000.0
23,1576916,50983,3713,669.0,13300000.0
22,3276569,104097,2689,869.0,964000.0
20,2299551,18763,1591,1096.0,3520000.0
29,607909,11707,485,4913.0,299000.0
23,3199351,47182,940,409.0,33100000.0
27,4199511,141834,22357,915.0,21300000.0
24,6205782,206204,8521,1800.0,1620000.0
28,572082,9058,190,488.0,515000.0
24,2466759,53268,5784,1613.0,1650000.0
15,3521347,35972,3381,542.0,6110000.0
19,299943,9469,542,1719.0,146000.0
23,2793950,87594,1623,611.0,33200000.0
28,7309063,133750,13754,854.0,24700000.0
10,52811,408,18,218.0,59000000.0
22,4220552,104818,11439,563.0,10200000.0
15,46972,972,89,1395.0,25500000.0
24,1652191,45958,862,396.0,7960000.0
24,12176793,290209,8663,873.0,11200000.0
20,991938,16897,1159,668.0,6630000.0
24,1578240,68789,15059,967.0,3550000.0
22,17304,754,70,3070.0,19600.0
25,324634,5521,967,350.0,13800000.0
17,494637,6365,2803,244.0,14200000.0
26,573411,3290,84,639.0,672000.0
20,1471448,56771,1499,1164.0,3640000.0
15,1221249,3995,146,1812.0,9230000.0
20,115647492,1229633,21542,578.0,52200000.0
25,379951,1982,329,1387.0,18900000.0
24,272662,13561,776,550.0,1420000.0
22,2393471,43543,630,625.0,15600.0
15,3480031,44445,2715,1045.0,25500000.0
24,182784,767,0,439.0,199000000.0
24,107657,947,1442,417.0,1620000.0
24,88829,3453,185,902.0,1620000.0
26,13712406,302224,5017,672.0,25900000.0
25,406386,5813,631,884.0,3900000.0
2,1590348,27732,6046,1457.0,5030000.0
15,84894,697,31,618.0,964000.0
24,428354,6128,1596,3566.0,65600.0
19,1570592,8431,750,2964.0,7890000.0
24,13637909,136544,7231,658.0,35100000.0
26,6228,105,3,301.0,1110000.0
10,327899096,1342740,90439,236.0,62700000.0
22,25022633,395105,32630,741.0,26300000.0
23,1441354,76091,4521,840.0,1810000.0
20,21957523,358827,4905,1603.0,52500000.0
26,3520681,221844,8303,868.0,4870000.0
24,743021,47649,1438,1092.0,85200.0
28,2321940,42543,2517,1025.0,5120000.0
24,513136,4996,274,406.0,8500000.0
22,75412,4482,493,2027.0,387000.0
29,248401,3061,514,337.0,1520000.0
17,845198,6092,761,2476.0,132000.0
26,1357895,47401,4484,701.0,2300000.0
22,6301684,117332,260,785.0,12500000.0
2,3829168,65041,5480,1927.0,3900000.0
20,998309,4985,853,1787.0,450000.0
26,5071062,50969,628,2480.0,252000.0
26,1567246,47895,2693,762.0,2660000.0
22,2935428,22739,1389,3765.0,327000.0
15,503490,7931,521,521.0,93100.0
15,5569549,29156,826,250.0,6180000.0
17,16468921,158614,5911,602.0,823000.0
17,364594,11274,2071,470.0,519000.0
20,7838833,92160,10059,851.0,859000.0
19,236493,2040,151,3109.0,7890000.0
20,216430,4916,229,425.0,448000.0
27,2291205,73542,7783,787.0,7880000.0
24,1731246,15842,703,1996.0,1460000.0
20,6278077,67667,2743,482.0,1820000.0
20,4331264,29914,562,581.0,380000.0
28,1764760,11161,0,3079.0,13700000.0
24,3375932,25511,3208,661.0,13900000.0
23,180824794,3204085,337529,241.0,20600000.0
24,3589403,46716,11042,1670.0,10200000.0
20,374450,13344,771,937.0,76300.0
20,712243,20709,311,2676.0,563000.0
28,3773754,122292,7114,896.0,3020000.0
23,1896838,40816,1588,2385.0,3010000.0
10,1887230,46121,3536,1126.0,565000.0
24,5092208,252530,5736,1063.0,12100000.0
27,478860,11581,287,667.0,126000.0
20,6103679,205419,6973,1531.0,7220000.0
28,10138968,153195,8189,704.0,24700000.0
28,2898878,32058,1003,2003.0,1680000.0
20,152184,2538,440,882.0,8910000.0
23,3631822,39582,1182,439.0,4510000.0
27,9767,831,1231,878.0,69600.0
26,5197,244,17,895.0,39500.0
24,2605758,125326,6245,662.0,17500000.0
24,723126,7110,131,665.0,5400000.0
20,1763886,50280,2627,628.0,3640000.0
25,558649,11632,2112,732.0,14600000.0
28,3080378,62759,2426,1617.0,4990000.0
28,12137454,320255,25183,1146.0,2900000.0
28,5256807,44953,6475,556.0,24700000.0
29,277387,6141,323,749.0,43900000.0
20,3308957,174165,4770,1007.0,6750000.0
27,5899133,47721,4817,721.0,16800000.0
28,77827,1990,297,782.0,403000.0
28,865245,9690,0,257.0,116000.0
20,330875,6120,853,497.0,152000.0
1,12322983,40292,0,1099.0,2780000.0
24,1688659,4816,280,717.0,101000.0
1,3905707,48813,1651,754.0,125000.0
28,2183496,63475,3724,578.0,3690000.0
22,12987083,353550,11385,763.0,5520000.0
22,2798476,56859,536,250.0,21300000.0
17,713368,6340,810,262.0,14200000.0
25,1029296,36660,2539,1588.0,4540000.0
27,2489226,53682,2756,1172.0,218000.0
17,8227040,145323,6710,1147.0,23900000.0
22,1232254,29492,4108,355.0,9400000.0
19,26731673,418218,20038,2916.0,5420000.0
27,6652144,165630,8172,1103.0,8100000.0
19,8164,1294,9,1198.0,2800.0
27,992893,50656,15087,666.0,10800000.0
25,4359023,83369,6876,898.0,6610000.0
29,72283,2464,51,363.0,1520000.0
22,4267,102,8,5345.0,21300.0
26,577833,5786,695,1240.0,62900.0
10,526232,19624,768,203.0,307000000.0
20,1414451,19971,935,887.0,13900000.0
20,1735871,63757,2052,649.0,6750000.0
24,403427,9767,409,782.0,13400000.0
24,85857,2095,5,40.0,66200000.0
23,3190095,55640,3007,425.0,13300000.0
1,8647660,84664,0,570.0,3670000.0
25,198147,3828,303,464.0,1420000.0
20,9299399,40276,491,615.0,650000.0
27,19950,2250,126,505.0,114000.0
26,9703,369,26,1254.0,234000.0
19,399684,25414,1264,1259.0,1960000.0
10,3694925,66280,2033,1649.0,5530000.0
25,105722,1699,611,1244.0,1370000.0
2,484004,8704,1023,1772.0,1610000.0
20,21219476,977853,69620,896.0,110000000.0
15,87232,988,85,2457.0,22200.0
29,187115,3327,369,736.0,43900000.0
22,19734783,561139,9865,725.0,5340000.0
24,17225887,253388,19671,708.0,35100000.0
15,1422415,24130,1703,1455.0,870000.0
25,724511,5957,1487,724.0,4920000.0
23,463877,10377,439,329.0,13300000.0
26,87549,2543,158,1109.0,3900000.0
10,743762,29365,2612,784.0,3060000.0
